id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
74273,150,10/28/2013 10:33,California Ave Caltrain Station,36,10/28/2013 10:35,Park at Olive,38,112,Subscriber,94111
74414,456,10/28/2013 12:44,Market at Sansome,77,10/28/2013 12:52,5th at Howard,57,578,Subscriber,94107
74529,510,10/28/2013 14:38,San Francisco Caltrain 2 (330 Townsend),69,10/28/2013 14:46,Harry Bridges Plaza (Ferry Building),50,563,Subscriber,94939
74660,451,10/28/2013 16:32,South Van Ness at Market,66,10/28/2013 16:40,Townsend at 7th,65,534,Subscriber,94612
74789,2525,10/28/2013 17:27,Howard at 2nd,63,10/28/2013 18:09,2nd at Townsend,61,507,Subscriber,94107
74905,182,10/28/2013 18:12,South Van Ness at Market,66,10/28/2013 18:15,Civic Center BART (7th at Market),72,437,Subscriber,94703
75014,730,10/28/2013 19:17,Market at 4th,76,10/28/2013 19:29,Embarcadero at Sansome,60,363,Customer,10021
75154,607,10/29/2013 6:41,San Francisco Caltrain (Townsend at 4th),70,10/29/2013 6:51,Market at Sansome,77,568,Subscriber,94024
75284,621,10/29/2013 8:01,Golden Gate at Polk,59,10/29/2013 8:11,San Francisco Caltrain (Townsend at 4th),70,524,Subscriber,94109
75399,430,10/29/2013 8:49,Market at Sansome,77,10/29/2013 8:56,2nd at South Park,64,526,Subscriber,94114
75539,144,10/29/2013 9:31,2nd at Townsend,61,10/29/2013 9:33,San Francisco Caltrain (Townsend at 4th),70,384,Subscriber,94107
75667,536,10/29/2013 11:23,Powell Street BART,39,10/29/2013 11:32,Harry Bridges Plaza (Ferry Building),50,287,Customer,94109
75784,255,10/29/2013 13:17,Townsend at 7th,65,10/29/2013 13:21,San Francisco Caltrain (Townsend at 4th),70,502,Subscriber,94118
75888,768,10/29/2013 15:48,Embarcadero at Vallejo,48,10/29/2013 16:01,San Francisco Caltrain (Townsend at 4th),70,553,Subscriber,95110
76021,248,10/29/2013 17:01,Embarcadero at Vallejo,48,10/29/2013 17:05,Beale at Market,56,583,Subscriber,94114
76125,660,10/29/2013 17:40,San Jose Diridon Caltrain Station,2,10/29/2013 17:51,San Salvador at 1st,8,86,Customer,95112
76249,262,10/29/2013 18:33,Embarcadero at Folsom,51,10/29/2013 18:37,2nd at Townsend,61,614,Subscriber,94062
76379,290,10/29/2013 20:26,5th at Howard,57,10/29/2013 20:30,Market at 4th,76,474,Customer,10021
76490,498,10/30/2013 6:50,Spear at Folsom,49,10/30/2013 6:58,5th at Howard,57,279,Subscriber,94105
76615,918,10/30/2013 8:02,Harry Bridges Plaza (Ferry Building),50,10/30/2013 8:18,Townsend at 7th,65,489,Subscriber,94590
76718,810,10/30/2013 8:47,San Francisco Caltrain (Townsend at 4th),70,10/30/2013 9:01,Market at 10th,67,453,Subscriber,94040
76846,286,10/30/2013 9:30,Powell at Post (Union Square),71,10/30/2013 9:34,5th at Howard,57,366,Subscriber,94110
76978,383,10/30/2013 11:02,Temporary Transbay Terminal (Howard at Beale),55,10/30/2013 11:09,5th at Howard,57,526,Subscriber,94602
77093,663,10/30/2013 12:49,2nd at Townsend,61,10/30/2013 13:00,Harry Bridges Plaza (Ferry Building),50,496,Customer,
77211,7847,10/30/2013 14:46,Harry Bridges Plaza (Ferry Building),50,10/30/2013 16:57,Harry Bridges Plaza (Ferry Building),50,625,Customer,
77324,899,10/30/2013 16:17,Howard at 2nd,63,10/30/2013 16:32,San Francisco City Hall,58,386,Subscriber,94107
77434,1047,10/30/2013 17:08,San Francisco Caltrain (Townsend at 4th),70,10/30/2013 17:25,Embarcadero at Folsom,51,516,Subscriber,95608
77561,179,10/30/2013 17:44,Temporary Transbay Terminal (Howard at Beale),55,10/30/2013 17:47,Spear at Folsom,49,341,Subscriber,94105
77677,744,10/30/2013 18:38,Clay at Battery,41,10/30/2013 18:50,San Francisco Caltrain (Townsend at 4th),70,582,Subscriber,94306
77807,352,10/30/2013 20:35,5th at Howard,57,10/30/2013 20:41,San Francisco Caltrain (Townsend at 4th),70,513,Subscriber,94041
77931,975,10/31/2013 6:44,Grant Avenue at Columbus Avenue,73,10/31/2013 7:01,San Francisco Caltrain (Townsend at 4th),70,592,Subscriber,94133
78050,220,10/31/2013 8:11,San Salvador at 1st,8,10/31/2013 8:15,MLK Library,11,231,Subscriber,95113
78177,681,10/31/2013 8:51,Market at 10th,67,10/31/2013 9:03,Mechanics Plaza (Market at Battery),75,358,Subscriber,94102
78274,526,10/31/2013 9:42,Market at Sansome,77,10/31/2013 9:51,Spear at Folsom,49,320,Subscriber,94105
78405,499,10/31/2013 11:04,Yerba Buena Center of the Arts (3rd @ Howard),68,10/31/2013 11:12,Spear at Folsom,49,636,Subscriber,94105
78542,164,10/31/2013 12:52,Civic Center BART (7th at Market),72,10/31/2013 12:55,Powell Street BART,39,562,Subscriber,94107
78647,1569,10/31/2013 14:31,Clay at Battery,41,10/31/2013 14:57,Market at Sansome,77,608,Customer,20010
78776,373,10/31/2013 15:57,Market at 4th,76,10/31/2013 16:04,Steuart at Market,74,315,Subscriber,94952
78903,885,10/31/2013 16:40,Beale at Market,56,10/31/2013 16:55,San Francisco Caltrain 2 (330 Townsend),69,276,Subscriber,94158
79018,532,10/31/2013 17:16,Embarcadero at Folsom,51,10/31/2013 17:24,San Francisco Caltrain 2 (330 Townsend),69,454,Subscriber,94303
79149,1389,10/31/2013 18:02,Grant Avenue at Columbus Avenue,73,10/31/2013 18:26,Powell Street BART,39,456,Customer,10021
79258,454,10/31/2013 19:29,San Francisco Caltrain 2 (330 Townsend),69,10/31/2013 19:37,Powell Street BART,39,551,Subscriber,94158
79359,146178,10/31/2013 23:50,San Pedro Square,6,11/2/2013 16:27,Santa Clara at Almaden,4,263,Customer,95130
79501,508,11/1/2013 7:53,Embarcadero at Bryant,54,11/1/2013 8:02,San Francisco Caltrain (Townsend at 4th),70,505,Subscriber,94105
79605,1008,11/1/2013 8:45,Harry Bridges Plaza (Ferry Building),50,11/1/2013 9:02,Townsend at 7th,65,454,Subscriber,94590
79727,654,11/1/2013 9:32,Townsend at 7th,65,11/1/2013 9:43,Powell Street BART,39,360,Subscriber,94107
79855,287,11/1/2013 10:51,Redwood City Caltrain Station,22,11/1/2013 10:55,Redwood City Medical Center,26,123,Subscriber,94041
79992,956,11/1/2013 12:29,Market at Sansome,77,11/1/2013 12:45,Embarcadero at Sansome,60,452,Customer,
80099,877,11/1/2013 13:56,Harry Bridges Plaza (Ferry Building),50,11/1/2013 14:10,2nd at Townsend,61,583,Subscriber,94005
80210,274,11/1/2013 15:14,Golden Gate at Polk,59,11/1/2013 15:19,Market at 10th,67,435,Subscriber,94109
80323,242,11/1/2013 16:27,Commercial at Montgomery,45,11/1/2013 16:31,Market at Sansome,77,386,Subscriber,94117
80443,255,11/1/2013 17:21,Clay at Battery,41,11/1/2013 17:25,Temporary Transbay Terminal (Howard at Beale),55,494,Subscriber,94105
80557,378,11/1/2013 17:59,Market at Sansome,77,11/1/2013 18:05,Grant Avenue at Columbus Avenue,73,442,Subscriber,94133
80677,841,11/1/2013 19:06,Adobe on Almaden,5,11/1/2013 19:20,San Jose Civic Center,3,59,Subscriber,95123
80818,777,11/1/2013 23:16,San Francisco Caltrain (Townsend at 4th),70,11/1/2013 23:29,Spear at Folsom,49,435,Subscriber,94105
80957,1025,11/2/2013 10:39,Beale at Market,56,11/2/2013 10:56,Golden Gate at Polk,59,636,Customer,94123
81078,1014,11/2/2013 12:45,Beale at Market,56,11/2/2013 13:02,Golden Gate at Polk,59,348,Subscriber,94109
81185,756,11/2/2013 14:09,Harry Bridges Plaza (Ferry Building),50,11/2/2013 14:21,Washington at Kearney,46,290,Customer,
81286,419,11/2/2013 15:36,Spear at Folsom,49,11/2/2013 15:43,Spear at Folsom,49,330,Subscriber,94105
81398,578,11/2/2013 17:54,2nd at Folsom,62,11/2/2013 18:04,Powell Street BART,39,559,Customer,
81521,357,11/3/2013 6:13,Spear at Folsom,49,11/3/2013 6:19,Yerba Buena Center of the Arts (3rd @ Howard),68,330,Subscriber,94105
81669,1223,11/3/2013 11:29,Golden Gate at Polk,59,11/3/2013 11:50,Market at Sansome,77,590,Subscriber,94110
81791,927,11/3/2013 13:23,Golden Gate at Polk,59,11/3/2013 13:38,Market at 4th,76,357,Customer,94103
81909,921,11/3/2013 16:14,Palo Alto Caltrain Station,34,11/3/2013 16:30,California Ave Caltrain Station,36,659,Customer,94301
82043,276,11/4/2013 5:33,Santa Clara at Almaden,4,11/4/2013 5:37,San Jose Diridon Caltrain Station,2,240,Subscriber,95110
82158,447,11/4/2013 7:46,Steuart at Market,74,11/4/2013 7:54,Embarcadero at Sansome,60,361,Subscriber,94117
82278,723,11/4/2013 8:30,San Francisco Caltrain (Townsend at 4th),70,11/4/2013 8:42,Market at Sansome,77,260,Customer,
82387,590,11/4/2013 9:01,San Francisco Caltrain 2 (330 Townsend),69,11/4/2013 9:11,Howard at 2nd,63,371,Subscriber,94107
82505,3294,11/4/2013 9:50,Powell Street BART,39,11/4/2013 10:45,Golden Gate at Polk,59,279,Customer,93111
82634,721,11/4/2013 11:40,Steuart at Market,74,11/4/2013 11:52,Embarcadero at Sansome,60,348,Customer,99504
82748,205,11/4/2013 13:16,MLK Library,11,11/4/2013 13:19,Paseo de San Antonio,7,92,Subscriber,95112
82853,513,11/4/2013 15:00,Market at 4th,76,11/4/2013 15:09,Commercial at Montgomery,45,538,Subscriber,94111
82992,400,11/4/2013 16:39,2nd at Townsend,61,11/4/2013 16:46,Market at Sansome,77,615,Subscriber,94611
83129,900,11/4/2013 17:24,Embarcadero at Folsom,51,11/4/2013 17:39,Market at 10th,67,624,Subscriber,94105
83254,50344,11/4/2013 18:09,Market at 4th,76,11/5/2013 8:08,Temporary Transbay Terminal (Howard at Beale),55,467,Subscriber,94619
83375,782,11/4/2013 19:17,Beale at Market,56,11/4/2013 19:30,Golden Gate at Polk,59,455,Subscriber,94102
83491,307,11/4/2013 23:25,Post at Kearney,47,11/4/2013 23:30,5th at Howard,57,458,Subscriber,94107
83627,439,11/5/2013 7:43,San Francisco Caltrain (Townsend at 4th),70,11/5/2013 7:50,2nd at Folsom,62,495,Subscriber,94087
83740,935,11/5/2013 8:25,South Van Ness at Market,66,11/5/2013 8:41,Commercial at Montgomery,45,328,Subscriber,94102
83857,668,11/5/2013 9:03,Embarcadero at Bryant,54,11/5/2013 9:14,Clay at Battery,41,545,Subscriber,94107
84009,193,11/5/2013 10:01,Commercial at Montgomery,45,11/5/2013 10:04,Market at Sansome,77,581,Subscriber,94133
84126,656,11/5/2013 11:52,Beale at Market,56,11/5/2013 12:03,San Francisco Caltrain (Townsend at 4th),70,399,Subscriber,95050
84241,276,11/5/2013 13:06,Yerba Buena Center of the Arts (3rd @ Howard),68,11/5/2013 13:10,Temporary Transbay Terminal (Howard at Beale),55,438,Subscriber,94518
84347,321,11/5/2013 14:43,Golden Gate at Polk,59,11/5/2013 14:48,Powell Street BART,39,442,Subscriber,94102
84474,200,11/5/2013 16:36,San Mateo County Center,23,11/5/2013 16:40,Redwood City Caltrain Station,22,105,Subscriber,93930
84593,1487,11/5/2013 17:19,Embarcadero at Sansome,60,11/5/2013 17:44,Townsend at 7th,65,427,Subscriber,94602
84711,360,11/5/2013 18:01,Market at 4th,76,11/5/2013 18:07,Temporary Transbay Terminal (Howard at Beale),55,573,Subscriber,94608
84838,572,11/5/2013 19:02,Powell Street BART,39,11/5/2013 19:12,Townsend at 7th,65,634,Subscriber,94401
84970,1248,11/5/2013 20:51,Embarcadero at Sansome,60,11/5/2013 21:12,South Van Ness at Market,66,592,Subscriber,94301
85098,576,11/6/2013 7:04,Market at 4th,76,11/6/2013 7:14,Spear at Folsom,49,273,Subscriber,94103
85210,1065,11/6/2013 8:08,San Francisco Caltrain (Townsend at 4th),70,11/6/2013 8:25,Mechanics Plaza (Market at Battery),75,406,Subscriber,94086
85329,363,11/6/2013 8:49,Beale at Market,56,11/6/2013 8:55,Davis at Jackson,42,529,Subscriber,94609
85451,766,11/6/2013 9:42,Market at 10th,67,11/6/2013 9:55,Steuart at Market,74,310,Subscriber,94105
85586,1684,11/6/2013 11:39,Embarcadero at Sansome,60,11/6/2013 12:07,Washington at Kearney,46,512,Customer,29651
85717,552,11/6/2013 13:27,Washington at Kearney,46,11/6/2013 13:36,Yerba Buena Center of the Arts (3rd @ Howard),68,416,Subscriber,94105
85828,310,11/6/2013 15:27,Palo Alto Caltrain Station,34,11/6/2013 15:33,Cowper at University,37,112,Subscriber,94301
85949,1441,11/6/2013 16:41,Mechanics Plaza (Market at Battery),75,11/6/2013 17:05,2nd at Townsend,61,511,Customer,94123
86054,769,11/6/2013 17:19,Steuart at Market,74,11/6/2013 17:31,San Francisco Caltrain (Townsend at 4th),70,312,Subscriber,94158
86177,788,11/6/2013 18:01,2nd at Folsom,62,11/6/2013 18:14,San Francisco Caltrain (Townsend at 4th),70,347,Subscriber,94107
86301,926,11/6/2013 19:11,Embarcadero at Sansome,60,11/6/2013 19:27,Powell Street BART,39,382,Subscriber,94117
86457,491,11/6/2013 22:22,Clay at Battery,41,11/6/2013 22:31,2nd at Folsom,62,330,Subscriber,94107
86588,405,11/7/2013 7:43,5th at Howard,57,11/7/2013 7:50,South Van Ness at Market,66,484,Subscriber,94103
86723,498,11/7/2013 8:25,Temporary Transbay Terminal (Howard at Beale),55,11/7/2013 8:33,5th at Howard,57,539,Subscriber,94710
86833,583,11/7/2013 8:58,South Van Ness at Market,66,11/7/2013 9:08,Market at 4th,76,268,Subscriber,94110
86960,366,11/7/2013 9:52,Post at Kearney,47,11/7/2013 9:59,2nd at Folsom,62,549,Subscriber,94117
87099,1486,11/7/2013 11:40,MLK Library,11,11/7/2013 12:05,St James Park,13,249,Subscriber,95112
87209,1011,11/7/2013 12:41,2nd at South Park,64,11/7/2013 12:57,Beale at Market,56,390,Subscriber,94553
87323,446,11/7/2013 14:09,Mechanics Plaza (Market at Battery),75,11/7/2013 14:17,2nd at Townsend,61,356,Subscriber,94606
87444,201,11/7/2013 16:07,Townsend at 7th,65,11/7/2013 16:10,San Francisco Caltrain (Townsend at 4th),70,436,Subscriber,94065
87554,444,11/7/2013 16:58,Market at 4th,76,11/7/2013 17:05,Harry Bridges Plaza (Ferry Building),50,268,Subscriber,94952
87681,244,11/7/2013 17:38,Mountain View City Hall,27,11/7/2013 17:42,Mountain View Caltrain Station,28,176,Subscriber,94107
87800,194,11/7/2013 18:28,Beale at Market,56,11/7/2013 18:31,Howard at 2nd,63,578,Subscriber,94118
87923,1279,11/7/2013 19:58,Embarcadero at Sansome,60,11/7/2013 20:19,San Francisco Caltrain (Townsend at 4th),70,387,Subscriber,94107
88063,623,11/7/2013 23:21,Powell Street BART,39,11/7/2013 23:31,Commercial at Montgomery,45,554,Subscriber,94108
88209,440,11/8/2013 7:50,San Jose Diridon Caltrain Station,2,11/8/2013 7:57,San Pedro Square,6,88,Subscriber,95377
88330,241,11/8/2013 8:34,Mechanics Plaza (Market at Battery),75,11/8/2013 8:38,Embarcadero at Folsom,51,454,Subscriber,94105
88469,852,11/8/2013 9:10,Civic Center BART (7th at Market),72,11/8/2013 9:24,2nd at Townsend,61,285,Subscriber,94103
88591,15855,11/8/2013 10:23,2nd at South Park,64,11/8/2013 14:47,2nd at South Park,64,413,Customer,95206
88731,357,11/8/2013 11:50,Clay at Battery,41,11/8/2013 11:56,Embarcadero at Folsom,51,557,Subscriber,94133
88883,232,11/8/2013 13:04,Townsend at 7th,65,11/8/2013 13:08,San Francisco Caltrain (Townsend at 4th),70,292,Subscriber,94107
88988,287,11/8/2013 14:26,South Van Ness at Market,66,11/8/2013 14:31,Civic Center BART (7th at Market),72,605,Subscriber,94597
89092,563,11/8/2013 15:43,Grant Avenue at Columbus Avenue,73,11/8/2013 15:53,Powell Street BART,39,511,Subscriber,94133
89221,336,11/8/2013 16:40,Embarcadero at Bryant,54,11/8/2013 16:45,San Francisco Caltrain (Townsend at 4th),70,362,Subscriber,94062
89335,657,11/8/2013 17:23,2nd at Folsom,62,11/8/2013 17:34,San Francisco Caltrain 2 (330 Townsend),69,575,Subscriber,95126
89456,377,11/8/2013 18:12,Townsend at 7th,65,11/8/2013 18:18,San Francisco Caltrain (Townsend at 4th),70,602,Customer,94109
89578,548,11/8/2013 19:54,Yerba Buena Center of the Arts (3rd @ Howard),68,11/8/2013 20:03,Grant Avenue at Columbus Avenue,73,431,Subscriber,94133
89754,558,11/9/2013 8:51,Grant Avenue at Columbus Avenue,73,11/9/2013 9:00,Powell Street BART,39,572,Subscriber,94133
89884,851,11/9/2013 11:03,Harry Bridges Plaza (Ferry Building),50,11/9/2013 11:17,San Francisco Caltrain (Townsend at 4th),70,360,Customer,94116
90001,963,11/9/2013 12:29,Harry Bridges Plaza (Ferry Building),50,11/9/2013 12:45,2nd at Townsend,61,424,Subscriber,94502
90125,13941,11/9/2013 13:57,Mechanics Plaza (Market at Battery),75,11/9/2013 17:49,Mechanics Plaza (Market at Battery),75,478,Customer,94112
90251,1470,11/9/2013 15:29,Embarcadero at Sansome,60,11/9/2013 15:53,Clay at Battery,41,582,Customer,85203
90357,545,11/9/2013 16:48,San Francisco Caltrain (Townsend at 4th),70,11/9/2013 16:57,Spear at Folsom,49,604,Subscriber,94105
90498,468,11/9/2013 19:10,Market at 4th,76,11/9/2013 19:18,Commercial at Montgomery,45,482,Subscriber,94108
90660,444,11/10/2013 9:28,Embarcadero at Sansome,60,11/10/2013 9:36,Harry Bridges Plaza (Ferry Building),50,361,Customer,59937
90781,2305,11/10/2013 11:36,Embarcadero at Sansome,60,11/10/2013 12:14,Powell Street BART,39,564,Customer,
90893,13170,11/10/2013 13:05,Market at 4th,76,11/10/2013 16:44,Embarcadero at Sansome,60,282,Customer,94112
91001,1598,11/10/2013 15:30,Harry Bridges Plaza (Ferry Building),50,11/10/2013 15:57,Davis at Jackson,42,390,Customer,94116
91122,668,11/10/2013 17:48,Spear at Folsom,49,11/10/2013 17:59,Grant Avenue at Columbus Avenue,73,550,Subscriber,94105
91257,337,11/11/2013 6:47,Howard at 2nd,63,11/11/2013 6:53,Embarcadero at Bryant,54,474,Subscriber,94105
91387,419,11/11/2013 8:16,2nd at South Park,64,11/11/2013 8:23,Harry Bridges Plaza (Ferry Building),50,361,Subscriber,94107
91501,747,11/11/2013 8:49,Temporary Transbay Terminal (Howard at Beale),55,11/11/2013 9:02,Powell Street BART,39,441,Subscriber,94602
91631,666,11/11/2013 10:09,San Francisco Caltrain 2 (330 Townsend),69,11/11/2013 10:20,Market at 10th,67,269,Subscriber,94041
91760,404,11/11/2013 12:10,Howard at 2nd,63,11/11/2013 12:17,Clay at Battery,41,331,Subscriber,94103
91863,445,11/11/2013 14:00,Market at Sansome,77,11/11/2013 14:07,Commercial at Montgomery,45,341,Customer,94705
91987,874,11/11/2013 15:56,Mechanics Plaza (Market at Battery),75,11/11/2013 16:10,San Francisco Caltrain (Townsend at 4th),70,326,Subscriber,94066
92116,670,11/11/2013 17:01,Steuart at Market,74,11/11/2013 17:12,San Francisco Caltrain (Townsend at 4th),70,556,Subscriber,95051
92224,272,11/11/2013 17:48,Market at 10th,67,11/11/2013 17:52,Powell Street BART,39,334,Subscriber,94043
92357,874,11/11/2013 18:46,San Francisco Caltrain (Townsend at 4th),70,11/11/2013 19:00,Davis at Jackson,42,449,Subscriber,94111
92471,970,11/11/2013 21:33,San Francisco Caltrain 2 (330 Townsend),69,11/11/2013 21:49,Market at 10th,67,327,Subscriber,94117
92581,476,11/12/2013 7:35,Embarcadero at Sansome,60,11/12/2013 7:43,Embarcadero at Folsom,51,269,Subscriber,95448
92683,672,11/12/2013 8:20,2nd at Townsend,61,11/12/2013 8:31,Temporary Transbay Terminal (Howard at Beale),55,558,Subscriber,94061
92795,418,11/12/2013 8:57,Washington at Kearney,46,11/12/2013 9:04,Embarcadero at Folsom,51,560,Subscriber,94105
92923,417,11/12/2013 9:37,Steuart at Market,74,11/12/2013 9:44,Howard at 2nd,63,575,Subscriber,94920
93034,1593,11/12/2013 10:53,Market at 4th,76,11/12/2013 11:19,Harry Bridges Plaza (Ferry Building),50,363,Customer,94103
93157,271,11/12/2013 12:43,Redwood City Medical Center,26,11/12/2013 12:47,San Mateo County Center,23,123,Subscriber,94301
93278,441,11/12/2013 14:35,Washington at Kearney,46,11/12/2013 14:42,Mechanics Plaza (Market at Battery),75,383,Subscriber,94133
93418,266,11/12/2013 16:30,Harry Bridges Plaza (Ferry Building),50,11/12/2013 16:34,Washington at Kearney,46,389,Subscriber,94107
93546,637,11/12/2013 17:10,Civic Center BART (7th at Market),72,11/12/2013 17:20,Temporary Transbay Terminal (Howard at Beale),55,604,Subscriber,94611
93672,338,11/12/2013 17:50,Market at 4th,76,11/12/2013 17:56,Harry Bridges Plaza (Ferry Building),50,511,Subscriber,94558
93790,250,11/12/2013 18:47,Mechanics Plaza (Market at Battery),75,11/12/2013 18:51,Market at Sansome,77,602,Subscriber,94107
93930,438,11/12/2013 20:27,San Francisco Caltrain 2 (330 Townsend),69,11/12/2013 20:35,Powell Street BART,39,412,Subscriber,94611
94053,805,11/13/2013 7:05,San Francisco Caltrain (Townsend at 4th),70,11/13/2013 7:18,South Van Ness at Market,66,527,Subscriber,94061
94165,557,11/13/2013 8:05,South Van Ness at Market,66,11/13/2013 8:14,Market at Sansome,77,279,Subscriber,94114
94272,990,11/13/2013 8:47,San Francisco Caltrain (Townsend at 4th),70,11/13/2013 9:03,Mechanics Plaza (Market at Battery),75,493,Subscriber,95126
94397,623,11/13/2013 9:30,Powell at Post (Union Square),71,11/13/2013 9:40,2nd at South Park,64,494,Subscriber,94109
94525,540,11/13/2013 11:13,Civic Center BART (7th at Market),72,11/13/2013 11:22,Townsend at 7th,65,534,Customer,98052
94642,319,11/13/2013 12:58,Market at 4th,76,11/13/2013 13:04,Beale at Market,56,546,Subscriber,94107
94766,685,11/13/2013 15:26,Commercial at Montgomery,45,11/13/2013 15:37,2nd at Townsend,61,322,Subscriber,94610
94898,661,11/13/2013 16:50,Embarcadero at Folsom,51,11/13/2013 17:01,San Francisco Caltrain (Townsend at 4th),70,593,Subscriber,94404
95029,272,11/13/2013 17:38,2nd at South Park,64,11/13/2013 17:42,Howard at 2nd,63,600,Subscriber,94104
95150,397,11/13/2013 18:26,Post at Kearney,47,11/13/2013 18:32,2nd at South Park,64,268,Customer,94939
95302,311,11/13/2013 20:55,Yerba Buena Center of the Arts (3rd @ Howard),68,11/13/2013 21:00,San Francisco Caltrain (Townsend at 4th),70,426,Subscriber,94102
95445,346,11/14/2013 7:21,Temporary Transbay Terminal (Howard at Beale),55,11/14/2013 7:27,2nd at South Park,64,470,Subscriber,94107
95552,644,11/14/2013 8:15,San Jose Diridon Caltrain Station,2,11/14/2013 8:25,St James Park,13,122,Subscriber,94114
95671,949,11/14/2013 8:49,San Francisco Caltrain 2 (330 Townsend),69,11/14/2013 9:05,Temporary Transbay Terminal (Howard at Beale),55,411,Subscriber,94025
95788,947,11/14/2013 9:23,San Francisco Caltrain 2 (330 Townsend),69,11/14/2013 9:39,San Francisco City Hall,58,626,Subscriber,94025
95935,608,11/14/2013 10:32,Townsend at 7th,65,11/14/2013 10:42,Civic Center BART (7th at Market),72,489,Subscriber,94109
96050,570,11/14/2013 12:38,San Francisco Caltrain (Townsend at 4th),70,11/14/2013 12:48,Steuart at Market,74,590,Subscriber,95051
96156,372,11/14/2013 13:57,2nd at South Park,64,11/14/2013 14:03,Post at Kearney,47,557,Subscriber,94609
96260,80,11/14/2013 16:06,San Jose Diridon Caltrain Station,2,11/14/2013 16:07,San Jose Diridon Caltrain Station,2,82,Customer,94703
96401,589,11/14/2013 17:04,2nd at Townsend,61,11/14/2013 17:14,Harry Bridges Plaza (Ferry Building),50,367,Subscriber,94960
96514,279,11/14/2013 17:44,San Francisco Caltrain (Townsend at 4th),70,11/14/2013 17:49,Townsend at 7th,65,560,Subscriber,94107
96626,898,11/14/2013 18:48,Mechanics Plaza (Market at Battery),75,11/14/2013 19:03,Steuart at Market,74,464,Subscriber,94123
96756,656,11/14/2013 20:58,Washington at Kearney,46,11/14/2013 21:09,Spear at Folsom,49,551,Subscriber,94105
96892,1009,11/15/2013 7:22,San Francisco Caltrain (Townsend at 4th),70,11/15/2013 7:38,South Van Ness at Market,66,363,Subscriber,94403
97000,696,11/15/2013 8:14,South Van Ness at Market,66,11/15/2013 8:26,Washington at Kearney,46,487,Subscriber,94114
97110,294,11/15/2013 9:03,Market at Sansome,77,11/15/2013 9:08,2nd at South Park,64,479,Subscriber,94588
97240,547,11/15/2013 10:04,Embarcadero at Folsom,51,11/15/2013 10:13,San Francisco Caltrain 2 (330 Townsend),69,420,Customer,94107
97356,306,11/15/2013 11:42,Clay at Battery,41,11/15/2013 11:47,Market at Sansome,77,519,Subscriber,94114
97466,343,11/15/2013 12:50,Howard at 2nd,63,11/15/2013 12:56,Embarcadero at Folsom,51,314,Subscriber,94105
97570,617,11/15/2013 13:58,Market at 10th,67,11/15/2013 14:09,Market at Sansome,77,282,Subscriber,94115
97671,600,11/15/2013 15:22,2nd at South Park,64,11/15/2013 15:32,Powell Street BART,39,566,Subscriber,94103
97775,977,11/15/2013 16:34,Post at Kearney,47,11/15/2013 16:50,Post at Kearney,47,441,Subscriber,94158
97889,615,11/15/2013 17:25,San Francisco Caltrain (Townsend at 4th),70,11/15/2013 17:36,Harry Bridges Plaza (Ferry Building),50,547,Subscriber,95608
98020,338,11/15/2013 18:23,Spear at Folsom,49,11/15/2013 18:29,2nd at Townsend,61,400,Subscriber,94705
98126,541,11/15/2013 20:27,Post at Kearney,47,11/15/2013 20:36,San Francisco Caltrain 2 (330 Townsend),69,407,Subscriber,94107
98276,910,11/16/2013 9:15,California Ave Caltrain Station,36,11/16/2013 9:30,Palo Alto Caltrain Station,34,197,Customer,50010
98401,941,11/16/2013 11:45,Townsend at 7th,65,11/16/2013 12:01,Harry Bridges Plaza (Ferry Building),50,487,Subscriber,94107
98511,879,11/16/2013 13:46,Harry Bridges Plaza (Ferry Building),50,11/16/2013 14:00,San Francisco Caltrain (Townsend at 4th),70,549,Customer,94017
98618,1397,11/16/2013 15:48,South Van Ness at Market,66,11/16/2013 16:12,South Van Ness at Market,66,518,Customer,80226
98739,327,11/16/2013 19:10,Mechanics Plaza (Market at Battery),75,11/16/2013 19:15,Market at 4th,76,629,Subscriber,94102
98886,760,11/17/2013 8:56,Grant Avenue at Columbus Avenue,73,11/17/2013 9:08,Powell at Post (Union Square),71,328,Customer,77002
99024,391,11/17/2013 12:04,San Francisco Caltrain 2 (330 Townsend),69,11/17/2013 12:11,2nd at South Park,64,548,Subscriber,94107
99151,1456,11/17/2013 14:18,Powell at Post (Union Square),71,11/17/2013 14:42,2nd at Townsend,61,341,Customer,78705
99270,430,11/17/2013 16:28,2nd at Townsend,61,11/17/2013 16:36,Townsend at 7th,65,494,Subscriber,94107
99442,951,11/17/2013 23:24,Golden Gate at Polk,59,11/17/2013 23:40,San Francisco Caltrain (Townsend at 4th),70,322,Customer,94102
99560,546,11/18/2013 7:44,Spear at Folsom,49,11/18/2013 7:54,San Francisco Caltrain 2 (330 Townsend),69,407,Subscriber,94105
99668,390,11/18/2013 8:24,Harry Bridges Plaza (Ferry Building),50,11/18/2013 8:31,Embarcadero at Bryant,54,382,Subscriber,94107
99790,429,11/18/2013 9:05,Beale at Market,56,11/18/2013 9:13,Washington at Kearney,46,580,Subscriber,94133
99928,603,11/18/2013 10:14,Yerba Buena Center of the Arts (3rd @ Howard),68,11/18/2013 10:24,Market at 10th,67,457,Subscriber,94107
100070,909,11/18/2013 12:37,Powell at Post (Union Square),71,11/18/2013 12:52,Post at Kearney,47,321,Subscriber,94109
